1.376284885406494141e+01 8.948155975341796875e+01 2.318593292236328125e+02
1.925561132812500000e+04 -3.440069437026977539e+00 7.265661132812500000e+03
1.593035221099853516e+01 3.066053771972656250e+01 1.276048507690429688e+02
2.933832168579101562e+01 8.075974273681640625e+01 1.312638401985168457e+00
-1.768899202346801758e+00 1.303897380828857422e+01 1.182711334228515625e+02
1.689569549560546875e+02 2.610772895812988281e+01 1.216447067260742188e+02
