4.182267379760742188e+01 6.000889892578125000e+02 4.405685043334960938e+01 2.425363616943359375e+02 2.259433135986328125e+02 1.156398315429687500e+02
5.211267471313476562e+01 9.309833526611328125e+00 2.404618835449218750e+01 2.528651618957519531e+01 1.242113304138183594e+01 1.149286556243896484e+01
4.182173919677734375e+01 4.978406429290771484e+00 -1.128218173980712891e+01 -7.755186080932617188e+00 8.418213653564453125e+01 2.034429740905761719e+01
1.613606567382812500e+02 1.433916378021240234e+01 7.942691802978515625e+00 2.102562522888183594e+01 5.351982498168945312e+01 1.476863479614257812e+01
1.120590114593505859e+01 1.134155750274658203e+01 8.180821418762207031e+00 5.714643955230712891e+00 9.036234283447265625e+01 -4.813985347747802734e+00
3.897854232788085938e+01 1.138675403594970703e+01 2.301146888732910156e+01 1.810062789916992188e+01 1.147345066070556641e+01 1.260377693176269531e+01
4.629120349884033203e+00 5.316990280151367188e+01 3.852205514907836914e+00 1.052598476409912109e+01 4.505066871643066406e+00 1.129449462890625000e+01
8.437382507324218750e+01 8.391813278198242188e+00 -1.953059434890747070e-01 2.176594734191894531e+01 5.540866470336914062e+01 1.142459869384765625e+01
