8.380092620849609375e+00 9.874792098999023438e+00 1.105418014526367188e+02 4.959267883300781250e+02 2.269801788330078125e+02
2.391919708251953125e+02 2.179272270202636719e+01 4.965372467041015625e+01 7.440924072265625000e+01 1.907689285278320312e+01
1.159900741577148438e+02 9.362441062927246094e+00 3.986187744140625000e+01 5.295545959472656250e+01 4.852839279174804688e+01
1.737157440185546875e+01 3.160730171203613281e+01 7.342340087890625000e+01 1.848698272705078125e+02 2.874825286865234375e+01
4.117216873168945312e+01 2.316848373413085938e+01 3.323407745361328125e+01 4.142271041870117188e+01 4.754210662841796875e+01
2.632329101562500000e+02 8.052574157714843750e+01 3.666779708862304688e+01 2.607438468933105469e+01 2.402843666076660156e+01
7.281140899658203125e+01 1.273350715637207031e+01 3.662531661987304688e+01 3.351039505004882812e+01 2.740192604064941406e+01
2.030961418151855469e+01 2.040163040161132812e+00 3.617062377929687500e+01 3.676969528198242188e+01 4.942146301269531250e+01
2.463419342041015625e+01 7.197479248046875000e+01 4.060041809082031250e+01 5.374426651000976562e+01 3.811495971679687500e+01
9.768716812133789062e+00 5.759391403198242188e+01 4.077371597290039062e+01 4.588759994506835938e+01 3.559188842773437500e+01
5.936890602111816406e+00 1.487331199645996094e+01 4.077143478393554688e+01 7.585380554199218750e+01 3.310583114624023438e+01
-1.281440925598144531e+01 1.864223175048828125e+02 2.103564834594726562e+01 6.139150238037109375e+01 3.126428833007812500e+02
4.592445373535156250e+01 7.035601615905761719e+00 1.449842548370361328e+01 4.007492065429687500e+01 1.182599639892578125e+01
