4.429830932617187500e+02 8.629445075988769531e+00 5.611125946044921875e+01 6.920494079589843750e+01 1.994577789306640625e+01
-5.451981067657470703e+00 -4.236242294311523438e+00 2.207997512817382812e+01 3.684648513793945312e+01 5.701424121856689453e+00
8.617394256591796875e+01 1.477065467834472656e+01 1.357801818847656250e+01 3.490903854370117188e+01 4.293308258056640625e+01
-4.397778034210205078e+00 1.999986648559570312e+01 2.259986495971679688e+01 3.444638061523437500e+01 2.541939926147460938e+01
-2.930459737777709961e+00 3.187831726074218750e+02 1.969676017761230469e+01 3.447848892211914062e+01 3.303596115112304688e+01
9.060442924499511719e+00 1.317578125000000000e+01 2.207997512817382812e+01 2.620128631591796875e+01 2.150693655014038086e+00
1.505215644836425781e+00 5.370957183837890625e+01 1.860097122192382812e+01 3.447848892211914062e+01 3.345021820068359375e+01
9.603912353515625000e+01 4.706912994384765625e+00 -1.581513047218322754e+00 1.830055427551269531e+01 4.634195709228515625e+01
-3.171774625778198242e+00 1.733128929138183594e+01 2.508499717712402344e+01 2.872137069702148438e+01 1.680695533752441406e+01
1.331705951690673828e+01 3.790208101272583008e+00 3.514669656753540039e+00 2.339425659179687500e+01 3.243021011352539062e+01
-1.766571283340454102e+00 7.868726730346679688e+00 1.795277404785156250e+01 3.152890586853027344e+01 1.875134468078613281e+01
