8.508255004882812500e+01 2.888899612426757812e+01 3.127028846740722656e+01 4.394492340087890625e+01 4.966254806518554688e+01 2.600945281982421875e+01
8.233716583251953125e+01 2.690897178649902344e+01 2.125827980041503906e+01 4.341048431396484375e+01 4.199887466430664062e+01 2.600945281982421875e+01
1.559608612060546875e+02 1.348466396331787109e+00 1.140112876892089844e+01 2.631587600708007812e+01 5.520149230957031250e+01 4.091712570190429688e+01
