-1.210323047637939453e+01 1.233733984375000000e+04 1.192984179687500000e+04 1.067611217498779297e+01
3.541559600830078125e+01 3.038859558105468750e+02 5.452532768249511719e+00 6.480348510742187500e+02
-8.871438980102539062e+00 8.734920043945312500e+02 4.571784973144531250e+00 1.132297119140625000e+03
3.055522346496582031e+01 7.441426515579223633e-01 4.511311054229736328e+00 5.310606765747070312e+01
