3.205283813476562500e+02 1.922487640380859375e+01 1.686686134338378906e+01 5.558974838256835938e+01 8.852493286132812500e+01
1.302373695373535156e+01 1.815098190307617188e+01 5.310897445678710938e+01 1.361744689941406250e+02 5.152833862304687500e+02
1.502452087402343750e+02 3.713359069824218750e+01 6.225437927246093750e+01 3.718148422241210938e+01 2.267222404479980469e+01
-5.175011157989501953e-01 5.295169830322265625e+01 3.832958221435546875e+01 3.728734588623046875e+01 1.770936012268066406e+01
5.041390609741210938e+01 -1.948636412620544434e+00 1.711305999755859375e+01 3.563068008422851562e+01 5.009709930419921875e+01
4.232802581787109375e+01 4.540081405639648438e+01 2.641949081420898438e+01 2.351665496826171875e+01 1.030061817169189453e+01
1.015348052978515625e+01 3.915235280990600586e+00 4.944464683532714844e+00 4.067565155029296875e+01 8.230285644531250000e+01
1.314626922607421875e+02 3.986304855346679688e+01 3.553324890136718750e+01 7.599306702613830566e-01 4.233942985534667969e+00
9.332359313964843750e+01 5.173322296142578125e+01 2.711610031127929688e+01 3.115393161773681641e+00 1.417270469665527344e+01
2.059854316711425781e+01 1.134583568572998047e+01 2.315367937088012695e+00 -4.837187290191650391e+00 8.155824279785156250e+01
