3.511122465133666992e+00 -7.519397258758544922e+00 6.728940486907958984e+00 -5.158421039581298828e+00 4.025443077087402344e+00
1.162173986434936523e+00 -2.593355655670166016e+00 8.839179039001464844e+00 -1.723126029968261719e+01 1.594890117645263672e+00
1.794203186035156250e+01 -6.370313167572021484e+00 -6.864080429077148438e-01 1.312529563903808594e+01 7.118885517120361328e+00
1.252131080627441406e+01 1.813273620605468750e+01 2.312090873718261719e+01 4.460583114624023438e+01 3.069640159606933594e+01
5.477198410034179688e+01 1.773805618286132812e+01 1.109517383575439453e+01 2.856264686584472656e+01 1.813450241088867188e+01
1.071085166931152344e+01 1.522196865081787109e+01 2.755232620239257812e+01 4.676685714721679688e+01 2.035309791564941406e+01
2.784762382507324219e+01 -3.837799549102783203e+00 6.585839080810546875e+01 7.679284572601318359e+00 1.734268951416015625e+01
3.659273910522460938e+01 2.225884056091308594e+01 2.158546066284179688e+01 3.426935958862304688e+01 8.825387954711914062e+00
4.312800407409667969e+00 6.536386966705322266e+00 1.100419616699218750e+02 1.105712413787841797e+01 1.629753684997558594e+01
4.265884876251220703e+00 1.633350372314453125e+01 1.100419616699218750e+02 5.061225128173828125e+01 -1.120537662506103516e+01
-4.959518909454345703e+00 4.523232936859130859e+00 7.028880596160888672e+00 3.426935958862304688e+01 2.919106674194335938e+01
-1.141869544982910156e+00 2.828483772277832031e+01 1.447361469268798828e+01 -1.519451975822448730e+00 6.348261642456054688e+01
-2.481124639511108398e+00 1.237131500244140625e+01 4.878212451934814453e+00 3.240726470947265625e+00 -5.101645946502685547e+00
-4.241767406463623047e+00 1.670620727539062500e+01 1.027116699218750000e+02 1.401365470886230469e+01 4.982373237609863281e+00
1.840325927734375000e+01 6.653452301025390625e+01 3.263870239257812500e+00 -7.279253959655761719e+00 6.348261642456054688e+01
4.707245826721191406e+00 2.570152044296264648e+00 7.028774738311767578e+00 8.463843345642089844e+00 4.850765609741210938e+01
1.395987224578857422e+01 8.991781234741210938e+00 1.234759712219238281e+01 4.500596618652343750e+01 7.586625099182128906e+00
1.496642303466796875e+01 4.029458236694335938e+01 -4.331007003784179688e+00 1.639693379402160645e+00 7.515432739257812500e+01
