4.392139114141464233e+02 4.038609695434570312e+02 4.025944170951843262e+02 3.829369354248046875e+02 3.793523340225219727e+02 3.952634196281433105e+02 3.866206340789794922e+02 3.853954801559448242e+02 3.239273142814636230e+02 3.999598484039306641e+02 3.274858334064483643e+02 3.207332749366760254e+02 3.409757719039916992e+02 3.277519850730895996e+02 3.302176523208618164e+02 3.528365178108215332e+02 3.297719173431396484e+02 3.180334186553955078e+02 3.089806780815124512e+02 3.109857273101806641e+02 3.269275836944580078e+02 2.328774032592773438e+02 2.960019491910934448e+02 3.079450595378875732e+02 2.996321902275085449e+02 3.976332144737243652e+02 3.635322184562683105e+02 3.898992481231689453e+02 3.702715595960617065e+02 3.686566659212112427e+02 3.540753512382507324e+02 3.601360405087471008e+02 3.760843772888183594e+02 3.448109806776046753e+02 3.601515340805053711e+02 3.434214954376220703e+02 3.264831724166870117e+02 3.400967216491699219e+02 3.464943037033081055e+02 3.240989665985107422e+02 3.458312840461730957e+02 3.667743544578552246e+02 3.483882970809936523e+02 3.137963342666625977e+02 2.883266272544860840e+02 3.065740253925323486e+02 2.833348836898803711e+02 2.625364465713500977e+02 2.687829113006591797e+02 2.636154491901397705e+02 3.667691106796264648e+02 3.670611966848373413e+02 3.385555751323699951e+02 3.514862406253814697e+02 3.273397575020790100e+02 3.139341403245925903e+02 3.009226570129394531e+02 3.046968059539794922e+02 3.052827022075653076e+02 2.758806548118591309e+02 2.860336608886718750e+02 2.860983018279075623e+02 2.600925367474555969e+02 2.754335460662841797e+02 2.691306753158569336e+02 2.750686869621276855e+02 2.897515511512756348e+02 2.715291312932968140e+02 2.604283835887908936e+02 2.600277696847915649e+02 2.413635661602020264e+02 2.443382706642150879e+02 2.378103666305541992e+02 2.296197749525308609e+02 2.176084604114294052e+02 3.429907016754150391e+02 3.297460670471191406e+02 3.413964796066284180e+02 3.197087521553039551e+02 3.046830701828002930e+02 2.791674721240997314e+02 3.087117376327514648e+02 2.913262259960174561e+02 2.840344467163085938e+02 2.765667648315429688e+02 2.719769129753112793e+02 3.144022607803344727e+02 2.654809729754924774e+02 2.731005804538726807e+02 2.593328456878662109e+02 2.733428027778863907e+02 2.763406691551208496e+02 2.539466722011566162e+02 2.645637967586517334e+02 2.639366226196289062e+02 2.399472723007202148e+02 2.057979226112365723e+02 2.091875315904617310e+02 2.152388806343078613e+02 2.165523896217346191e+02 3.112042569816112518e+02 2.911779220104217529e+02 2.987085843086242676e+02 2.908805861473083496e+02 2.777725019454956055e+02 2.763530254364013672e+02 2.549677681922912598e+02 2.736716117858886719e+02 2.876753921508789062e+02 2.559709889888763428e+02 2.317205343246459961e+02 2.494395290613174438e+02 2.430512495040893555e+02 2.102384841442108154e+02 2.482381014823913574e+02 2.434632296562194824e+02 2.578679224252700806e+02 2.415380516052246094e+02 2.126554245501756668e+02 2.049057500362396240e+02 2.068560193777084351e+02 2.032929134368896484e+02 2.154706664085388184e+02 1.695823440551757812e+02 1.805874567031860352e+02 2.799125938415527344e+02 3.162419891357421875e+02 2.471945142745971680e+02 2.866071338653564453e+02 2.480749616622924805e+02 2.559580338001251221e+02 2.654348163604736328e+02 2.041868305206298828e+02 2.316888918876647949e+02 2.538568525314331055e+02 2.372549877166748047e+02 2.461104087829589844e+02 2.207218685150146484e+02 2.192622976303100586e+02 2.241164848804473877e+02 2.405542352199554443e+02 2.067036488056182861e+02 2.075733223408460617e+02 2.047933827638626099e+02 1.904103569984436035e+02 1.921846685409545898e+02 1.996575703620910645e+02 1.874608144760131836e+02 1.657652329206466675e+02 1.927968311309814453e+02 2.499989953041076660e+02 2.345099105834960938e+02 2.643251757621765137e+02 2.778648118972778320e+02 2.462242975234985352e+02 2.149706051349639893e+02 2.278012247085571289e+02 2.453779268264770508e+02 2.078922281265258789e+02 2.349619741439819336e+02 2.398701219558715820e+02 2.262322087287902832e+02 2.397517356872558594e+02 2.167469449043273926e+02 2.394856810569763184e+02 2.190485467910766602e+02 2.031459579467773438e+02 1.956963052749633789e+02 1.907292208671569824e+02 1.784840469360351562e+02 2.009556388854980469e+02 1.771528344154357910e+02 1.766599928140640259e+02 1.733640716075897217e+02 1.571853740215301514e+02 2.658799037933349609e+02 2.479718050956726074e+02 2.184610118865966797e+02 2.452211718559265137e+02 2.432267398834228516e+02 2.651758823394775391e+02 2.385921955108642578e+02 2.285877866744995117e+02 2.232036595344543457e+02 2.436161794662475586e+02 1.976269006729125977e+02 2.154255437850952148e+02 2.295615494251251221e+02 2.222495250701904297e+02 2.030524621009826660e+02 1.936570377349853516e+02 1.754362837672233582e+02 1.696983275413513184e+02 1.501192878484725952e+02 1.762287037372589111e+02 2.029909210205078125e+02 1.372513855099678040e+02 1.480005027055740356e+02 1.527577522397041321e+02 1.643126277923583984e+02 2.255278367996215820e+02 2.100007534027099609e+02 2.395656521320343018e+02 2.031500425338745117e+02 2.586518039703369141e+02 2.253490228652954102e+02 1.947604660987854004e+02 1.944487998485565186e+02 2.215784816741943359e+02 2.236555976867675781e+02 2.569114637374877930e+02 2.655133712291717529e+02 2.602516727447509766e+02 2.490077638626098633e+02 2.456514739990234375e+02 1.946174464225769043e+02 1.799419481754302979e+02 1.749552843570709229e+02 1.603616514205932617e+02 1.418411645889282227e+02 1.854433574676513672e+02 1.566786214709281921e+02 1.698211016654968262e+02 1.381422631144523621e+02 1.400607519149780273e+02 2.248681907653808594e+02 2.217405564785003662e+02 2.051712751388549805e+02 2.047000118494033813e+02 2.016105518341064453e+02 2.111671619415283203e+02 1.758531627655029297e+02 1.752901793718338013e+02 1.989387950897216797e+02 2.317484145164489746e+02 2.663493499755859375e+02 3.264302082061767578e+02 3.236523692607879639e+02 3.125803358554840088e+02 2.846551561355590820e+02 1.996657723188400269e+02 1.899581146240234375e+02 1.804682636260986328e+02 1.519741840362548828e+02 1.810358781814575195e+02 1.487235417366027832e+02 1.660494308471679688e+02 1.304695510864257812e+02 1.239831123352050781e+02 1.536827440261840820e+02 2.497133693695068359e+02 1.954602174758911133e+02 2.097602820992469788e+02 2.134396276473999023e+02 1.738019323348999023e+02 1.995918693542480469e+02 1.691440083980560303e+02 1.731017306745052338e+02 2.055568559169769287e+02 2.671729631423950195e+02 3.210766468048095703e+02 3.850942566394805908e+02 4.345712623596191406e+02 4.236377215385437012e+02 3.515593552589416504e+02 2.428523740768432617e+02 1.907966747283935547e+02 1.929776439666748047e+02 1.564603309631347656e+02 1.413690071105957031e+02 1.380034929513931274e+02 1.240233697891235352e+02 1.112153358459472656e+02 1.170155711174011230e+02 1.166941972821950912e+02 2.313791527748107910e+02 2.064022746086120605e+02 2.174809207916259766e+02 1.764132959842681885e+02 1.883495793342590332e+02 1.965850296020507812e+02 1.752960040569305420e+02 1.502125015258789062e+02 2.199932079315185547e+02 2.581440296173095703e+02 3.498966417312622070e+02 4.501762437820434570e+02 5.403066568374633789e+02 4.750304305553436279e+02 3.830179252624511719e+02 2.797385094165802002e+02 1.937380437850952148e+02 1.783582544326782227e+02 1.510094709396362305e+02 1.486041085720062256e+02 1.310367326736450195e+02 1.062713005542755127e+02 1.273226395696401596e+02 1.286544637680053711e+02 1.049512325525283813e+02 2.581263007521629333e+02 2.199734275341033936e+02 1.742487673759460449e+02 1.687772779464721680e+02 1.728514299392700195e+02 1.595805578827857971e+02 1.705032787322998047e+02 1.833844003677368164e+02 2.077900290489196777e+02 2.648530094623565674e+02 3.328625469207763672e+02 4.690672578811645508e+02 5.626206567287445068e+02 5.113802087306976318e+02 4.033138117790222168e+02 2.840009760856628418e+02 2.014001519680023193e+02 1.358276917338371277e+02 1.639892842769622803e+02 1.167154006958007812e+02 1.084131019115447998e+02 1.123136725425720215e+02 1.316917104721069336e+02 1.421552057266235352e+02 1.356016201972961426e+02 2.595242667198181152e+02 2.386685833930969238e+02 1.940714328289031982e+02 1.495192519426345825e+02 1.701710820198059082e+02 1.436610212326049805e+02 1.678297090530395508e+02 1.739503440856933594e+02 1.433418054580688477e+02 2.097994012832641602e+02 3.120895957946777344e+02 4.075580039024353027e+02 5.264554519653320312e+02 4.841764488220214844e+02 3.652198410034179688e+02 2.749652900695800781e+02 2.039514141082763672e+02 1.313436136245727539e+02 9.930897951126098633e+01 1.109113435745239258e+02 1.188716206550598145e+02 1.389912176132202148e+02 1.015337176322937012e+02 1.237667431831359863e+02 1.334690990447998047e+02 2.607865433692932129e+02 2.414642920494079590e+02 2.173232052922248840e+02 1.742292983531951904e+02 1.890968656539916992e+02 1.615145783424377441e+02 1.449472479820251465e+02 1.254053698778152466e+02 1.550753231048583984e+02 1.926595845222473145e+02 2.256351542472839355e+02 2.929366965293884277e+02 3.781765065193176270e+02 4.145592641830444336e+02 3.137330324053764343e+02 2.236229176521301270e+02 2.018774032592773438e+02 1.313011751174926758e+02 1.137211871147155762e+02 1.014043245315551758e+02 1.326685565710067749e+02 1.267522807121276855e+02 9.009163141250610352e+01 8.899076306819915771e+01 9.439230680465698242e+01 2.563306894302368164e+02 2.637747346162796021e+02 2.093909302055835724e+02 1.926537251472473145e+02 1.504941868782043457e+02 1.601382068693637848e+02 1.364809145927429199e+02 1.098555400967597961e+02 1.384349550008773804e+02 1.431370527744293213e+02 1.901970293521881104e+02 2.325556054115295410e+02 2.734300026893615723e+02 2.614460391998291016e+02 2.367611303329467773e+02 2.000948982238769531e+02 1.740541028976440430e+02 1.024272303581237793e+02 1.220585206747055054e+02 9.820085525512695312e+01 8.441281843185424805e+01 1.180484981536865234e+02 7.872846174240112305e+01 6.241741895675659180e+01 1.165619268417358398e+02 2.444953179359436035e+02 2.701366019248962402e+02 2.226775239706039429e+02 2.218990998268127441e+02 1.528064913749694824e+02 1.631071958541870117e+02 1.435678565502166748e+02 1.133354537487030029e+02 1.251555428504943848e+02 1.405063042640686035e+02 1.589024934768676758e+02 1.594949705600738525e+02 2.046374282836914062e+02 1.801615476608276367e+02 1.442535200119018555e+02 1.207090022563934326e+02 9.827572631835937500e+01 1.206939678192138672e+02 9.390326404571533203e+01 1.098773546218872070e+02 1.100653491020202637e+02 1.009791121482849121e+02 9.114753699302673340e+01 1.006547653675079346e+02 1.030735483169555664e+02 2.241859259605407715e+02 2.129488735198974609e+02 2.163247059285640717e+02 2.106104536056518555e+02 1.821476190686225891e+02 1.574117727279663086e+02 1.387864574193954468e+02 1.184790332317352295e+02 1.149947967529296875e+02 1.338656349182128906e+02 1.368121728897094727e+02 1.225468964576721191e+02 1.111049079895019531e+02 1.245754165649414062e+02 1.297067211866378784e+02 9.922171556949615479e+01 1.277933168411254883e+02 1.249157614707946777e+02 1.290629739761352539e+02 9.619916474819183350e+01 1.029041528701782227e+02 8.605476975440979004e+01 7.594770288467407227e+01 8.117189097404479980e+01 1.101231708526611328e+02 1.994981236457824707e+02 1.673903057575225830e+02 2.053061826229095459e+02 1.809211030006408691e+02 1.777833318710327148e+02 1.624296951293945312e+02 1.615706425309181213e+02 1.155272221565246582e+02 1.451163351535797119e+02 1.149041581153869629e+02 1.380903034210205078e+02 1.129534506797790527e+02 1.297382087707519531e+02 1.418890495300292969e+02 9.425460639595985413e+01 7.781096291542053223e+01 9.722136616706848145e+01 9.552224302291870117e+01 8.335760688781738281e+01 6.482910048961639404e+01 7.970735549926757812e+01 6.428978538513183594e+01 8.004596996307373047e+01 8.485218429565429688e+01 3.958426451683044434e+01 1.577347741127014160e+02 1.580160505771636963e+02 2.045165252685546875e+02 1.783581390380859375e+02 1.736582935452461243e+02 1.759379591941833496e+02 1.389263026714324951e+02 1.716738500595092773e+02 1.278577427864074707e+02 1.134491000175476074e+02 7.675318145751953125e+01 1.041019027233123779e+02 1.078478221893310547e+02 1.117084927558898926e+02 9.831876063346862793e+01 6.972693037986755371e+01 9.458062982559204102e+01 8.968846940994262695e+01 7.780455732345581055e+01 5.904132795333862305e+01 5.761072820425033569e+01 5.392534589767456055e+01 7.189149570465087891e+01 7.530648827552795410e+01 6.105610656738281250e+01 1.360795526504516602e+02 1.644851121902465820e+02 1.713664455413818359e+02 1.595752975940704346e+02 1.472529997229576111e+02 1.750923480987548828e+02 1.337252039909362793e+02 1.349180879592895508e+02 1.577831268310546875e+02 1.086256892681121826e+02 1.092000708580017090e+02 7.857303905487060547e+01 1.025876884460449219e+02 8.022545003890991211e+01 7.617587950825691223e+01 6.354310154914855957e+01 8.243945598602294922e+01 1.172468380928039551e+02 7.041605162620544434e+01 8.736561155319213867e+01 9.128030601143836975e+01 4.788585758209228516e+01 9.413361072540283203e+01 7.743524599075317383e+01 9.978330314159393311e+01 1.241306612491607666e+02 1.354735312461853027e+02 1.466195490360260010e+02 1.412946344017982483e+02 1.666445960998535156e+02 1.440478076934814453e+02 1.606441121101379395e+02 1.361221531629562378e+02 1.360836021900177002e+02 1.322834577560424805e+02 9.261384987831115723e+01 1.062490601539611816e+02 8.011730313301086426e+01 1.031207436174154282e+02 8.854885339736938477e+01 9.918810057640075684e+01 9.270804262161254883e+01 5.856171727180480957e+01 7.067193126678466797e+01 6.635562372207641602e+01 6.873480653762817383e+01 9.151852321624755859e+01 4.635840773582458496e+01 6.555985164642333984e+01 3.981783288717269897e+01 9.868320369720458984e+01 1.105119085311889648e+02 1.265916423797607422e+02 1.313809692859649658e+02 1.308927545547485352e+02 1.660292720794677734e+02 1.625303092002868652e+02 1.294900026321411133e+02 1.152223935127258301e+02 1.430920422077178955e+02 7.444072526693344116e+01 9.374450576305389404e+01 1.145380377769470215e+02 6.624820518493652344e+01 7.809476971626281738e+01 8.095904977619647980e+01 9.987974047660827637e+01 4.819590651988983154e+01 6.305381256341934204e+01 7.627814292907714844e+01 9.457407307624816895e+01 1.011751613616943359e+02 7.991722345352172852e+01 3.738695621490478516e+01 9.425846147537231445e+01 1.095273509025573730e+02 1.116468739509582520e+02 9.718838691711425781e+01 9.231289398670196533e+01 1.419707260131835938e+02 1.322617952823638916e+02 1.405630679130554199e+02 1.682857437133789062e+02 1.454841198921203613e+02 1.095580348968505859e+02 1.225116252899169922e+02 1.326946544647216797e+02 1.133490519523620605e+02 6.942902871966362000e+01 7.421632146835327148e+01 6.642281198501586914e+01 6.852909159660339355e+01 6.032207965850830078e+01 8.612194347381591797e+01 5.628419351577758789e+01 7.114845490455627441e+01 4.220304107666015625e+01 4.935762815177440643e+01 5.552360820770263672e+01 4.981764078140258789e+01 7.408515846729278564e+01 5.486582016944885254e+01 9.037080979347229004e+01 1.064063467979431152e+02 7.387432134151458740e+01 8.465556573867797852e+01 1.150450272560119629e+02 1.410724086761474609e+02 1.355078804492950439e+02 1.299430540800094604e+02 1.502221603393554688e+02 1.077747980505228043e+02 1.117107119560241699e+02 1.076981763839721680e+02 9.252924537658691406e+01 9.813095283508300781e+01 6.096065235137939453e+01 7.166351318359375000e+01 5.785411715507507324e+01 6.187096355855464935e+01 4.960196924209594727e+01 6.716070461273193359e+01 4.645251846313476562e+01 4.097277092933654785e+01 4.820624542236328125e+01
