t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1908.0,627.0,0.0,0.0,18.284,-86.08,22.617,3852.363,11.0,[ 0.         0.0679206  0.1531383  0.2217876]
1214.0,1192.0,0.0,0.0,-8.604,-22.405,11.316,529.824,11.0,[ 0.         0.0679206  0.1531383  0.2217876]
1129.0,1046.0,0.0,0.0,46.681,443.953,6.936,318.941,11.0,[ 0.         0.0679206  0.1531383  0.2217876]
1204.0,471.0,0.0,0.0,320.086,184.795,6.175,328.693,11.0,[ 0.         0.0679206  0.1531383  0.2217876]
