t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
956.0,940.0,0.0,0.0,-147.081,-548.627,5.243,354.136,18.0,[ 0.         0.067595   0.1530297  0.2216697  0.2686827]
1030.0,1409.0,0.0,0.0,-271.171,469.749,5.008,213.943,18.0,[ 0.         0.067595   0.1530297  0.2216697  0.2686827]
765.0,757.0,0.0,0.0,-155.718,479.341,5.005,243.311,18.0,[ 0.         0.067595   0.1530297  0.2216697  0.2686827]
