t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1862.0,592.0,0.0,0.0,170.262,17.895,18.928,1256.264,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1094.0,3027.0,0.0,0.0,31.152,95.865,8.165,734.35,6.0,[ 0.         0.0680424  0.153202   0.2218343]
116.0,1727.0,0.0,0.0,-258.102,-69.131,7.961,1670.355,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1181.0,3467.0,0.0,0.0,366.328,266.142,6.92,521.371,6.0,[ 0.         0.0680424  0.153202   0.2218343]
208.0,3148.0,0.0,0.0,241.95,78.612,5.574,562.606,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1050.0,1333.0,0.0,0.0,-103.784,-46.194,5.264,814.016,6.0,[ 0.         0.0680424  0.153202   0.2218343]
