t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
57.0,2135.0,0.0,0.0,-64.228,24.661,8.929,1496.951,13.0,[ 0.         0.0678021  0.1531256  0.2217598]
1850.0,1093.0,0.0,0.0,426.441,-345.441,5.875,285.824,13.0,[ 0.         0.0678021  0.1531256  0.2217598]
91.0,3067.0,0.0,0.0,-298.789,15.686,5.228,276.795,13.0,[ 0.         0.0678021  0.1531256  0.2217598]
1794.0,209.0,0.0,0.0,341.95,276.894,5.006,272.698,13.0,[ 0.         0.0678021  0.1531256  0.2217598]
