t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1895.0,510.0,0.0,0.0,133.777,499.185,14.588,878.94,43.0,[ 0.         0.0674464  0.1533798  0.2223178]
1587.0,3015.0,0.0,0.0,100.08,38.416,8.362,466.354,43.0,[ 0.         0.0674464  0.1533798  0.2223178]
12.0,1748.0,0.0,0.0,64.432,144.703,5.447,320.678,43.0,[ 0.         0.0674464  0.1533798  0.2223178]
1661.0,747.0,0.0,0.0,98.067,-461.7,5.041,297.099,43.0,[ 0.         0.0674464  0.1533798  0.2223178]
