t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1909.0,601.0,0.0,0.0,-45.314,-20.169,16.126,2456.195,8.0,[ 0.         0.0680617  0.153209   0.221854 ]
1282.0,3137.0,0.0,0.0,159.478,245.558,6.23,342.467,8.0,[ 0.         0.0680617  0.153209   0.221854 ]
442.0,2199.0,0.0,0.0,464.957,-24.453,5.476,373.037,8.0,[ 0.         0.0680617  0.153209   0.221854 ]
