t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
338.0,2036.0,0.0,0.0,-13.07,20.129,5.939,248.143,28.0,[ 0.         0.0675233  0.1531357  0.2217771  0.2689197]
1485.0,2699.0,0.0,0.0,349.916,-18.403,5.077,228.216,28.0,[ 0.         0.0675233  0.1531357  0.2217771  0.2689197]
