t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
980.0,3038.0,0.0,0.0,-229.227,-352.885,5.273,212.688,32.0,[ 0.         0.0675119  0.1532278  0.2218659  0.26901  ]
938.0,878.0,0.0,0.0,-120.725,568.114,5.176,247.917,32.0,[ 0.         0.0675119  0.1532278  0.2218659  0.26901  ]
919.0,990.0,0.0,0.0,-0.022,-158.4,5.164,238.073,32.0,[ 0.         0.0675119  0.1532278  0.2218659  0.26901  ]
