t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1695.0,602.0,0.0,0.0,105.613,394.094,7.142,303.116,17.0,[ 0.         0.0675987  0.15304    0.2216708  0.2686482]
13.0,3840.0,0.0,0.0,7.6,-145.402,6.149,257.686,17.0,[ 0.         0.0675987  0.15304    0.2216708  0.2686482]
