t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1552.0,866.0,0.0,0.0,-22.407,-8.599,12.345,632.373,6.0,[ 0.         0.0680424  0.153202   0.2218343]
197.0,3577.0,0.0,0.0,-20.13,-13.069,7.767,371.712,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1544.0,3492.0,0.0,0.0,-443.965,322.609,5.88,322.223,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1009.0,2152.0,0.0,0.0,263.599,-517.537,5.764,277.108,6.0,[ 0.         0.0680424  0.153202   0.2218343]
87.0,3709.0,0.0,0.0,52.158,-135.937,5.734,295.199,6.0,[ 0.         0.0680424  0.153202   0.2218343]
1211.0,1789.0,0.0,0.0,-228.51,314.561,5.318,298.708,6.0,[ 0.         0.0680424  0.153202   0.2218343]
