t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
88.0,2680.0,0.0,0.0,-21.499,-21.494,12.943,620.713,9.0,[ 0.         0.068005   0.1531519  0.2217924]
1564.0,1863.0,0.0,0.0,58.442,47.324,6.128,288.496,9.0,[ 0.         0.068005   0.1531519  0.2217924]
