t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
800.0,2690.0,0.0,0.0,-27.759,-103.544,14.361,9160.586,42.0,[ 0.         0.0674381  0.1533684  0.2222986  0.2691589]
286.0,134.0,0.0,0.0,-32.788,16.709,8.084,361.039,42.0,[ 0.         0.0674381  0.1533684  0.2222986  0.2691589]
268.0,135.0,0.0,0.0,65.433,21.26,5.398,291.837,42.0,[ 0.         0.0674381  0.1533684  0.2222986  0.2691589]
796.0,2683.0,0.0,0.0,-8.768,-55.309,5.33,921.405,42.0,[ 0.         0.0674381  0.1533684  0.2222986  0.2691589]
