t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
582.0,2978.0,0.0,0.0,161.994,317.906,8.904,370.751,38.0,[ 0.         0.0674105  0.1533169  0.2220885  0.2690781]
47.0,3827.0,0.0,0.0,-0.083,-593.6,8.144,439.586,38.0,[ 0.         0.0674105  0.1533169  0.2220885  0.2690781]
