t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
415.0,2536.0,0.0,0.0,-380.116,-422.062,6.204,346.191,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
291.0,2429.0,0.0,0.0,433.43,281.462,5.932,326.396,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
589.0,1633.0,0.0,0.0,433.43,281.462,5.646,324.454,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
409.0,2341.0,0.0,0.0,-489.011,-249.098,5.47,248.582,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
725.0,1566.0,0.0,0.0,0.011,228.8,5.468,345.678,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
663.0,1728.0,0.0,0.0,100.19,-154.331,5.402,261.595,5.0,[ 0.         0.0680476  0.1532052  0.2218423]
