t0_x,t0_y,theta_par,theta_perp,v_x,v_y,likelihood,est_flux,field_num,times
1197.0,3089.0,0.0,0.0,-156.033,-270.181,5.574,305.284,9.0,[ 0.         0.068005   0.1531519  0.2217924]
1274.0,3019.0,0.0,0.0,-501.234,52.727,5.077,238.424,9.0,[ 0.         0.068005   0.1531519  0.2217924]
