3.124000000000000000e+03 3.045000000000000000e+03 2.426349999999999909e+03 1.035529999999999973e+03 1.233089999999999975e+02 4.097119999999999891e+03
7.090000000000000000e+02 3.572000000000000000e+03 2.344619999999999891e+03 4.350579999999999927e+02 8.168680000000000518e+01 2.480820000000000164e+03
